,datetime,ip,name,latency,status
2901,1582127027.317982,10.7.0.3,pump3sensor,8.411169052124023,1
2902,1582127027.318328,10.6.0.2,pump2sensor,8.896112442016602,1
2903,1582127027.327296,10.6.0.2,valve2sensor,9.829044342041016,1
2904,1582127027.54001,10.7.0.4,chlorinevalvesensor,9.055852890014648,1
2905,1582127027.696537,10.7.0.4,chlorinetanksensor,8.356809616088867,1
2906,1582127027.708762,10.7.0.3,valve3sensor,8.446931838989258,1
2907,1582127027.724519,10.6.0.1,reservoirsensor,7.187843322753906,1
2908,1582127027.726087,10.7.0.4,chlorinepumpsensor,7.139921188354492,1
2909,1582127028.140415,10.6.0.1,valve1sensor,10.514020919799805,1
2910,1582127028.148255,10.7.0.4,chlorinatorsensor,12.134075164794922,1
2911,1582127028.319237,10.6.0.1,pump1sensor,9.717941284179688,1
2912,1582127028.327549,10.7.0.3,pump3sensor,8.12387466430664,1
2913,1582127028.329342,10.6.0.2,pump2sensor,9.664058685302734,1
2914,1582127028.337135,10.6.0.2,valve2sensor,8.547067642211914,1
2915,1582127028.363037,10.7.0.3,municipaltanksensor,226.4719009399414,1
2916,1582127028.552179,10.7.0.4,chlorinevalvesensor,10.525941848754883,1
2917,1582127028.706562,10.7.0.4,chlorinetanksensor,8.383035659790039,1
2918,1582127028.717922,10.7.0.3,valve3sensor,7.622957229614258,1
2919,1582127028.733093,10.6.0.1,reservoirsensor,7.737874984741211,1
2920,1582127028.736005,10.7.0.4,chlorinepumpsensor,8.327960968017578,1
2921,1582127029.151662,10.6.0.1,valve1sensor,9.592056274414062,1
2922,1582127029.159047,10.7.0.4,chlorinatorsensor,9.586095809936523,1
2923,1582127029.3299,10.6.0.1,pump1sensor,9.007930755615234,1
2924,1582127029.338844,10.6.0.2,pump2sensor,8.319854736328125,1
2925,1582127029.341584,10.7.0.3,pump3sensor,12.819051742553711,1
2926,1582127029.347953,10.6.0.2,valve2sensor,9.433984756469727,1
2927,1582127029.371728,10.7.0.3,municipaltanksensor,7.102012634277344,1
2928,1582127029.561993,10.7.0.4,chlorinevalvesensor,8.174896240234375,1
2929,1582127029.717602,10.7.0.4,chlorinetanksensor,9.399890899658203,1
2930,1582127029.729385,10.7.0.3,valve3sensor,10.28299331665039,1
2931,1582127029.740706,10.6.0.1,reservoirsensor,7.384061813354492,1
2932,1582127029.7434,10.7.0.4,chlorinepumpsensor,6.165027618408203,1
2933,1582127030.161959,10.6.0.1,valve1sensor,9.567022323608398,1
2934,1582127030.169447,10.7.0.4,chlorinatorsensor,9.165048599243164,1
2935,1582127030.340525,10.6.0.1,pump1sensor,9.382963180541992,1
2936,1582127030.349349,10.6.0.2,pump2sensor,8.563041687011719,1
2937,1582127030.350704,10.7.0.3,pump3sensor,7.381200790405273,1
2938,1582127030.355105,10.6.0.2,valve2sensor,5.496025085449219,1
2939,1582127030.380662,10.7.0.3,municipaltanksensor,7.71021842956543,1
2940,1582127030.571364,10.7.0.4,chlorinevalvesensor,7.745981216430664,1
2941,1582127030.728621,10.7.0.4,chlorinetanksensor,9.768962860107422,1
2942,1582127030.738815,10.7.0.3,valve3sensor,8.234024047851562,1
2943,1582127030.749542,10.6.0.1,reservoirsensor,8.198022842407227,1
2944,1582127030.752809,10.7.0.4,chlorinepumpsensor,8.148908615112305,1
2945,1582127031.174312,10.6.0.1,valve1sensor,10.720014572143555,1
2946,1582127031.179509,10.7.0.4,chlorinatorsensor,8.809089660644531,1
2947,1582127031.352428,10.6.0.1,pump1sensor,10.24007797241211,1
2948,1582127031.360717,10.6.0.2,pump2sensor,9.471893310546875,1
2949,1582127031.363775,10.6.0.2,valve2sensor,7.356882095336914,1
2950,1582127031.391139,10.7.0.3,municipaltanksensor,9.409904479980469,1
2951,1582127031.570918,10.7.0.3,pump3sensor,218.9328670501709,1
2952,1582127031.582042,10.7.0.4,chlorinevalvesensor,9.061813354492188,1
2953,1582127031.74015,10.7.0.4,chlorinetanksensor,9.92894172668457,1
2954,1582127031.757923,10.6.0.1,reservoirsensor,7.203102111816406,1
2955,1582127031.760558,10.7.0.4,chlorinepumpsensor,7.219076156616211,1
2956,1582127031.955196,10.7.0.3,valve3sensor,214.7660255432129,1
2957,1582127032.186363,10.6.0.1,valve1sensor,10.425806045532227,1
2958,1582127032.191714,10.7.0.4,chlorinatorsensor,10.998010635375977,1
2959,1582127032.363988,10.6.0.1,pump1sensor,9.911060333251953,1
2960,1582127032.372161,10.6.0.2,pump2sensor,8.860111236572266,1
2961,1582127032.37368,10.6.0.2,valve2sensor,8.357048034667969,1
2962,1582127032.404146,10.7.0.3,municipaltanksensor,11.423110961914062,1
2963,1582127032.581545,10.7.0.3,pump3sensor,8.983135223388672,1
2964,1582127032.591867,10.7.0.4,chlorinevalvesensor,8.64100456237793,1
2965,1582127032.751025,10.7.0.4,chlorinetanksensor,9.216070175170898,1
2966,1582127032.767663,10.6.0.1,reservoirsensor,8.558034896850586,1
2967,1582127032.771372,10.7.0.4,chlorinepumpsensor,10.036945343017578,1
2968,1582127032.964678,10.7.0.3,valve3sensor,7.863044738769531,1
2969,1582127033.198098,10.6.0.1,valve1sensor,10.133028030395508,1
2970,1582127033.204159,10.7.0.4,chlorinatorsensor,10.844945907592773,1
2971,1582127033.37595,10.6.0.1,pump1sensor,10.345935821533203,1
2972,1582127033.384106,10.6.0.2,valve2sensor,9.23299789428711,1
2973,1582127033.384795,10.6.0.2,pump2sensor,11.0321044921875,1
2974,1582127033.413636,10.7.0.3,municipaltanksensor,8.259057998657227,1
2975,1582127033.593284,10.7.0.3,pump3sensor,10.098934173583984,1
2976,1582127033.602056,10.7.0.4,chlorinevalvesensor,8.581876754760742,1
2977,1582127033.76269,10.7.0.4,chlorinetanksensor,10.037899017333984,1
2978,1582127033.777563,10.6.0.1,reservoirsensor,8.28409194946289,1
2979,1582127033.781398,10.7.0.4,chlorinepumpsensor,8.831977844238281,1
2980,1582127033.973998,10.7.0.3,valve3sensor,7.711887359619141,1
2981,1582127034.208485,10.6.0.1,valve1sensor,8.63194465637207,1
2982,1582127034.216552,10.7.0.4,chlorinatorsensor,11.13581657409668,1
2983,1582127034.387623,10.6.0.1,pump1sensor,10.061979293823242,1
2984,1582127034.395501,10.6.0.2,valve2sensor,10.143041610717773,1
2985,1582127034.397054,10.6.0.2,pump2sensor,11.022090911865234,1
2986,1582127034.423416,10.7.0.3,municipaltanksensor,8.526086807250977,1
2987,1582127034.60478,10.7.0.3,pump3sensor,10.226011276245117,1
2988,1582127034.614662,10.7.0.4,chlorinevalvesensor,11.042118072509766,1
2989,1582127034.771846,10.7.0.4,chlorinetanksensor,8.543014526367188,1
2990,1582127034.787371,10.6.0.1,reservoirsensor,8.20612907409668,1
2991,1582127034.792196,10.7.0.4,chlorinepumpsensor,9.618043899536133,1
2992,1582127034.983522,10.7.0.3,valve3sensor,7.915019989013672,1
2993,1582127035.220744,10.6.0.1,valve1sensor,11.364936828613281,1
2994,1582127035.225936,10.7.0.4,chlorinatorsensor,8.57996940612793,1
2995,1582127035.398895,10.6.0.1,pump1sensor,9.605884552001953,1
2996,1582127035.405616,10.6.0.2,valve2sensor,8.543014526367188,1
2997,1582127035.406427,10.6.0.2,pump2sensor,8.065938949584961,1
2998,1582127035.432654,10.7.0.3,municipaltanksensor,7.586956024169922,1
2999,1582127035.615168,10.7.0.3,pump3sensor,9.588003158569336,1
3000,1582127035.623315,10.7.0.4,chlorinevalvesensor,7.421016693115234,1
3001,1582127035.78139,10.7.0.4,chlorinetanksensor,7.932901382446289,1
3002,1582127035.801349,10.7.0.4,chlorinepumpsensor,7.646083831787109,1
3003,1582127035.995116,10.7.0.3,valve3sensor,9.909868240356445,1
3004,1582127036.010927,10.6.0.1,reservoirsensor,221.94218635559082,1
3005,1582127036.232689,10.6.0.1,valve1sensor,10.870933532714844,1
3006,1582127036.235226,10.7.0.4,chlorinatorsensor,8.097171783447266,1
3007,1582127036.411693,10.6.0.1,pump1sensor,11.201143264770508,1
3008,1582127036.418844,10.6.0.2,valve2sensor,11.634111404418945,1
3009,1582127036.419141,10.6.0.2,pump2sensor,11.14511489868164,1
3010,1582127036.443185,10.7.0.3,municipaltanksensor,9.376049041748047,1
3011,1582127036.624711,10.7.0.3,pump3sensor,8.315801620483398,1
3012,1582127036.632288,10.7.0.4,chlorinevalvesensor,7.376909255981445,1
3013,1582127036.791078,10.7.0.4,chlorinetanksensor,8.478879928588867,1
3014,1582127036.81098,10.7.0.4,chlorinepumpsensor,8.401870727539062,1
3015,1582127037.006853,10.7.0.3,valve3sensor,10.103940963745117,1
3016,1582127037.02098,10.6.0.1,reservoirsensor,8.36491584777832,1
3017,1582127037.244426,10.6.0.1,valve1sensor,10.223865509033203,1
3018,1582127037.245597,10.7.0.4,chlorinatorsensor,9.140968322753906,1
3019,1582127037.43018,10.6.0.2,valve2sensor,9.94110107421875,1
3020,1582127037.430834,10.6.0.2,pump2sensor,10.350942611694336,1
3021,1582127037.451783,10.7.0.3,municipaltanksensor,7.034778594970703,1
3022,1582127037.634141,10.7.0.3,pump3sensor,8.146047592163086,1
3023,1582127037.635778,10.6.0.1,pump1sensor,222.7168083190918,1
3024,1582127037.642867,10.7.0.4,chlorinevalvesensor,8.235931396484375,1
3025,1582127037.800462,10.7.0.4,chlorinetanksensor,7.7838897705078125,1
3026,1582127037.820613,10.7.0.4,chlorinepumpsensor,8.420944213867188,1
3027,1582127038.017301,10.7.0.3,valve3sensor,8.832931518554688,1
3028,1582127038.030455,10.6.0.1,reservoirsensor,9.063005447387695,1
3029,1582127038.255042,10.6.0.1,valve1sensor,9.212017059326172,1
3030,1582127038.256611,10.7.0.4,chlorinatorsensor,9.81903076171875,1
3031,1582127038.440104,10.6.0.2,pump2sensor,7.687807083129883,1
3032,1582127038.442639,10.6.0.2,valve2sensor,10.81395149230957,1
3033,1582127038.465825,10.7.0.3,municipaltanksensor,12.870073318481445,1
3034,1582127038.650693,10.6.0.1,pump1sensor,13.689994812011719,1
3035,1582127038.65346,10.7.0.3,pump3sensor,18.11504364013672,1
3036,1582127038.654854,10.7.0.4,chlorinevalvesensor,9.836912155151367,1
3037,1582127038.81198,10.7.0.4,chlorinetanksensor,9.926080703735352,1
3038,1582127038.829413,10.7.0.4,chlorinepumpsensor,7.679939270019531,1
3039,1582127039.027982,10.7.0.3,valve3sensor,9.423017501831055,1
3040,1582127039.038813,10.6.0.1,reservoirsensor,7.187128067016602,1
3041,1582127039.267365,10.6.0.1,valve1sensor,10.646820068359375,1
3042,1582127039.269075,10.7.0.4,chlorinatorsensor,11.008977890014648,1
3043,1582127039.452436,10.6.0.2,pump2sensor,10.633230209350586,1
3044,1582127039.452816,10.6.0.2,valve2sensor,8.99195671081543,1
3045,1582127039.47434,10.7.0.3,municipaltanksensor,7.298946380615234,1
3046,1582127039.664599,10.6.0.1,pump1sensor,12.668848037719727,1
3047,1582127039.666538,10.7.0.3,pump3sensor,11.88802719116211,1
3048,1582127039.667412,10.7.0.4,chlorinevalvesensor,11.330842971801758,1
3049,1582127039.822864,10.7.0.4,chlorinetanksensor,9.227991104125977,1
3050,1582127039.839645,10.7.0.4,chlorinepumpsensor,9.042978286743164,1
3051,1582127040.051072,10.6.0.1,reservoirsensor,11.059999465942383,1
3052,1582127040.246565,10.7.0.3,valve3sensor,217.34309196472168,1
3053,1582127040.279152,10.6.0.1,valve1sensor,10.149002075195312,1
3054,1582127040.279986,10.7.0.4,chlorinatorsensor,9.630918502807617,1
3055,1582127040.462293,10.6.0.2,valve2sensor,8.086919784545898,1
3056,1582127040.462958,10.6.0.2,pump2sensor,9.454011917114258,1
3057,1582127040.483271,10.7.0.3,municipaltanksensor,7.34400749206543,1
3058,1582127040.677508,10.7.0.3,pump3sensor,9.23609733581543,1
3059,1582127040.678633,10.6.0.1,pump1sensor,12.48788833618164,1
3060,1582127040.680583,10.7.0.4,chlorinevalvesensor,11.865854263305664,1
3061,1582127040.834565,10.7.0.4,chlorinetanksensor,10.066986083984375,1
3062,1582127040.850126,10.7.0.4,chlorinepumpsensor,8.84103775024414,1
3063,1582127041.06139,10.6.0.1,reservoirsensor,8.701086044311523,1
3064,1582127041.256112,10.7.0.3,valve3sensor,7.913112640380859,1
3065,1582127041.289134,10.7.0.4,chlorinatorsensor,7.385015487670898,1
3066,1582127041.290501,10.6.0.1,valve1sensor,9.662151336669922,1
3067,1582127041.474146,10.6.0.2,valve2sensor,10.200977325439453,1
3068,1582127041.474852,10.6.0.2,pump2sensor,10.299921035766602,1
3069,1582127041.492569,10.7.0.3,municipaltanksensor,8.121013641357422,1
3070,1582127041.688218,10.7.0.3,pump3sensor,9.089946746826172,1
3071,1582127041.690883,10.6.0.1,pump1sensor,10.982990264892578,1
3072,1582127041.692529,10.7.0.4,chlorinevalvesensor,10.727167129516602,1
3073,1582127041.843944,10.7.0.4,chlorinetanksensor,7.75909423828125,1
3074,1582127041.859924,10.7.0.4,chlorinepumpsensor,8.210897445678711,1
3075,1582127042.07159,10.6.0.1,reservoirsensor,9.788036346435547,1
3076,1582127042.268181,10.7.0.3,valve3sensor,10.439872741699219,1
3077,1582127042.297385,10.7.0.4,chlorinatorsensor,7.59577751159668,1
3078,1582127042.301117,10.6.0.1,valve1sensor,9.041786193847656,1
3079,1582127042.485622,10.6.0.2,valve2sensor,9.81903076171875,1
3080,1582127042.485984,10.6.0.2,pump2sensor,9.536981582641602,1
3081,1582127042.500464,10.7.0.3,municipaltanksensor,6.576061248779297,1
3082,1582127042.701095,10.7.0.3,pump3sensor,10.908126831054688,1
3083,1582127042.701483,10.6.0.1,pump1sensor,9.322881698608398,1
3084,1582127042.854284,10.7.0.4,chlorinetanksensor,8.707046508789062,1
3085,1582127042.869623,10.7.0.4,chlorinepumpsensor,8.087158203125,1
3086,1582127042.914746,10.7.0.4,chlorinevalvesensor,220.63302993774414,1
3087,1582127043.081328,10.6.0.1,reservoirsensor,9.003162384033203,1
3088,1582127043.279267,10.7.0.3,valve3sensor,9.428977966308594,1
3089,1582127043.306142,10.7.0.4,chlorinatorsensor,8.352994918823242,1
3090,1582127043.3135,10.6.0.1,valve1sensor,11.789083480834961,1
3091,1582127043.494927,10.6.0.2,valve2sensor,8.008003234863281,1
3092,1582127043.495964,10.6.0.2,pump2sensor,8.349895477294922,1
3093,1582127043.510657,10.7.0.3,municipaltanksensor,8.946895599365234,1
3094,1582127043.710529,10.7.0.3,pump3sensor,8.174896240234375,1
3095,1582127043.711647,10.6.0.1,pump1sensor,8.560895919799805,1
3096,1582127043.865102,10.7.0.4,chlorinetanksensor,9.195804595947266,1
3097,1582127043.925203,10.7.0.4,chlorinevalvesensor,8.842945098876953,1
3098,1582127044.082706,10.7.0.4,chlorinepumpsensor,211.85684204101562,1
3099,1582127044.089891,10.6.0.1,reservoirsensor,7.943153381347656,1
3100,1582127044.290731,10.7.0.3,valve3sensor,9.855985641479492,1
3101,1582127044.315856,10.7.0.4,chlorinatorsensor,8.098125457763672,1
3102,1582127044.322903,10.6.0.1,valve1sensor,8.213043212890625,1
3103,1582127044.505323,10.6.0.2,pump2sensor,7.941961288452148,1
3104,1582127044.505697,10.6.0.2,valve2sensor,9.142160415649414,1
3105,1582127044.518946,10.7.0.3,municipaltanksensor,7.104158401489258,1
3106,1582127044.721027,10.7.0.3,pump3sensor,8.882999420166016,1
3107,1582127044.72367,10.6.0.1,pump1sensor,9.843826293945312,1
3108,1582127044.875812,10.7.0.4,chlorinetanksensor,9.077072143554688,1
3109,1582127044.934517,10.7.0.4,chlorinevalvesensor,7.688999176025391,1
3110,1582127045.093482,10.7.0.4,chlorinepumpsensor,9.522199630737305,1
3111,1582127045.099895,10.6.0.1,reservoirsensor,8.78000259399414,1
3112,1582127045.300745,10.7.0.3,valve3sensor,8.362054824829102,1
3113,1582127045.324497,10.7.0.4,chlorinatorsensor,6.994962692260742,1
3114,1582127045.334938,10.6.0.1,valve1sensor,10.834932327270508,1
3115,1582127045.515337,10.6.0.2,pump2sensor,8.347034454345703,1
3116,1582127045.515688,10.6.0.2,valve2sensor,8.358001708984375,1
3117,1582127045.529618,10.7.0.3,municipaltanksensor,9.48786735534668,1
3118,1582127045.732731,10.6.0.1,pump1sensor,7.802009582519531,1
3119,1582127045.733003,10.7.0.3,pump3sensor,10.361194610595703,1
3120,1582127045.88743,10.7.0.4,chlorinetanksensor,9.966135025024414,1
3121,1582127045.94623,10.7.0.4,chlorinevalvesensor,10.097980499267578,1
3122,1582127046.105462,10.7.0.4,chlorinepumpsensor,10.34092903137207,1
3123,1582127046.113013,10.6.0.1,reservoirsensor,11.801004409790039,1
3124,1582127046.313436,10.7.0.3,valve3sensor,11.039972305297852,1
3125,1582127046.334223,10.7.0.4,chlorinatorsensor,8.482933044433594,1
3126,1582127046.346796,10.6.0.1,valve1sensor,10.296106338500977,1
3127,1582127046.527632,10.6.0.2,pump2sensor,10.622978210449219,1
3128,1582127046.527999,10.6.0.2,valve2sensor,10.654926300048828,1
3129,1582127046.541359,10.7.0.3,municipaltanksensor,10.560035705566406,1
3130,1582127046.745071,10.7.0.3,pump3sensor,10.128021240234375,1
3131,1582127046.747516,10.6.0.1,pump1sensor,13.848066329956055,1
3132,1582127046.898391,10.7.0.4,chlorinetanksensor,9.305000305175781,1
3133,1582127046.956502,10.7.0.4,chlorinevalvesensor,8.649110794067383,1
3134,1582127047.117655,10.7.0.4,chlorinepumpsensor,10.920047760009766,1
3135,1582127047.125744,10.6.0.1,reservoirsensor,11.522054672241211,1
3136,1582127047.32559,10.7.0.3,valve3sensor,11.754035949707031,1
3137,1582127047.34367,10.7.0.4,chlorinatorsensor,7.858991622924805,1
3138,1582127047.356335,10.6.0.1,valve1sensor,7.975101470947266,1
3139,1582127047.538871,10.6.0.2,pump2sensor,9.54890251159668,1
3140,1582127047.539261,10.6.0.2,valve2sensor,9.650945663452148,1
3141,1582127047.55004,10.7.0.3,municipaltanksensor,7.498979568481445,1
3142,1582127047.755407,10.7.0.3,pump3sensor,9.074926376342773,1
3143,1582127047.759589,10.6.0.1,pump1sensor,10.831117630004883,1
3144,1582127047.907845,10.7.0.4,chlorinetanksensor,7.798910140991211,1
3145,1582127047.966953,10.7.0.4,chlorinevalvesensor,8.857965469360352,1
3146,1582127048.127625,10.7.0.4,chlorinepumpsensor,8.318901062011719,1
3147,1582127048.135732,10.6.0.1,reservoirsensor,8.777141571044922,1
3148,1582127048.336434,10.7.0.3,valve3sensor,9.186983108520508,1
3149,1582127048.353481,10.7.0.4,chlorinatorsensor,8.183956146240234,1
3150,1582127048.363967,10.6.0.1,valve1sensor,6.640911102294922,1
3151,1582127048.549911,10.6.0.2,valve2sensor,9.028911590576172,1
3152,1582127048.550228,10.6.0.2,pump2sensor,9.715080261230469,1
3153,1582127048.560592,10.7.0.3,municipaltanksensor,9.382009506225586,1
3154,1582127048.766647,10.7.0.3,pump3sensor,9.603023529052734,1
3155,1582127048.772043,10.6.0.1,pump1sensor,10.779857635498047,1
3156,1582127048.919478,10.7.0.4,chlorinetanksensor,9.998083114624023,1
3157,1582127048.97688,10.7.0.4,chlorinevalvesensor,8.318901062011719,1
3158,1582127049.140058,10.7.0.4,chlorinepumpsensor,10.751008987426758,1
3159,1582127049.147029,10.6.0.1,reservoirsensor,10.087013244628906,1
3160,1582127049.347503,10.7.0.3,valve3sensor,9.454011917114258,1
3161,1582127049.362856,10.7.0.4,chlorinatorsensor,7.912158966064453,1
3162,1582127049.372253,10.6.0.1,valve1sensor,7.0781707763671875,1
3163,1582127049.563215,10.6.0.2,valve2sensor,11.648893356323242,1
3164,1582127049.563543,10.6.0.2,pump2sensor,11.70492172241211,1
3165,1582127049.571716,10.7.0.3,municipaltanksensor,10.394096374511719,1
3166,1582127049.776352,10.7.0.3,pump3sensor,8.093833923339844,1
3167,1582127049.783132,10.6.0.1,pump1sensor,9.449005126953125,1
3168,1582127049.93076,10.7.0.4,chlorinetanksensor,9.634017944335938,1
3169,1582127049.987636,10.7.0.4,chlorinevalvesensor,9.135007858276367,1
3170,1582127050.150402,10.7.0.4,chlorinepumpsensor,8.719921112060547,1
3171,1582127050.15764,10.6.0.1,reservoirsensor,9.356021881103516,1
3172,1582127050.358963,10.7.0.3,valve3sensor,9.723901748657227,1
3173,1582127050.375227,10.7.0.4,chlorinatorsensor,11.10386848449707,1
3174,1582127050.385075,10.6.0.1,valve1sensor,11.338949203491211,1
3175,1582127050.572979,10.6.0.2,valve2sensor,8.111000061035156,1
3176,1582127050.574359,10.6.0.2,pump2sensor,9.155988693237305,1
3177,1582127050.585587,10.7.0.3,municipaltanksensor,11.705875396728516,1
3178,1582127050.789424,10.7.0.3,pump3sensor,11.464118957519531,1
3179,1582127050.796711,10.6.0.1,pump1sensor,12.051820755004883,1
3180,1582127050.942301,10.7.0.4,chlorinetanksensor,9.889841079711914,1
3181,1582127050.997534,10.7.0.4,chlorinevalvesensor,8.589982986450195,1
3182,1582127051.163295,10.7.0.4,chlorinepumpsensor,11.263847351074219,1
3183,1582127051.16924,10.6.0.1,reservoirsensor,10.371923446655273,1
3184,1582127051.370366,10.7.0.3,valve3sensor,10.131120681762695,1
3185,1582127051.383726,10.7.0.4,chlorinatorsensor,7.126092910766602,1
3186,1582127051.392832,10.6.0.1,valve1sensor,7.495880126953125,1
3187,1582127051.584157,10.6.0.2,valve2sensor,9.507894515991211,1
3188,1582127051.587383,10.6.0.2,pump2sensor,11.422872543334961,1
3189,1582127051.59523,10.7.0.3,municipaltanksensor,8.466005325317383,1
3190,1582127051.799073,10.7.0.3,pump3sensor,7.976770401000977,1
3191,1582127051.811623,10.6.0.1,pump1sensor,13.321876525878906,1
3192,1582127051.953685,10.7.0.4,chlorinetanksensor,9.736061096191406,1
